filepath,species_id,species_name,modality,video_src
/data/CHIRP/data/inaturalist/bushtit/obs_364328097_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364328097_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364328097_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364208464_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364204149_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364204149_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364194714_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364194714_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364186484_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364167675_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364145120_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364145120_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364077976_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364077976_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364056600_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364056600_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364056600_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364030706_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364000384_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364000384_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_364000384_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363858124_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363858124_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363769979_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363769979_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363653540_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363653540_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363653540_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363547543_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363542326_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363540494_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363540494_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363513810_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363513810_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363504994_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363430628_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363414409_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363414409_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363406707_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363406707_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363406707_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363251614_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363248039_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363188794_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363188794_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363178895_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363133673_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363133673_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_363083591_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362985314_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362930370_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362930370_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362930370_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362930370_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362930370_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362930370_photo_5.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362928077_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362849405_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362799116_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362733462_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362733462_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362733462_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362653700_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362622177_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362622177_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362613763_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362613763_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362613763_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362597923_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362572210_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362572210_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362534779_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362510262_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362510262_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362406745_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362406745_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362358214_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362278057_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362187222_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362187222_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362187222_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362187222_photo_6.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362187222_photo_7.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362094293_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362094293_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_362094293_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361921629_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361921629_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361878068_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361780099_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361780099_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361780099_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361780099_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361780093_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361780093_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361780093_photo_5.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361771358_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361753646_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361753646_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361734825_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361726245_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361587350_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361587345_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361587345_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361555940_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361553599_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361483581_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361479657_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361451510_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361433154_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361372560_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361295035_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361290334_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361289587_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361264621_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361264621_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361258283_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361244027_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361244027_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361221978_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361073701_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361061946_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361055460_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361041341_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361038202_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361038202_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_361009477_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360912870_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360912870_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360903840_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360815395_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360741993_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360741993_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360741993_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360741993_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360728585_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360714494_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360714470_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360525462_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360432258_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360432258_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360432258_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360432258_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360432258_photo_5.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360411229_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360411229_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360397148_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360397148_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360397148_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360397148_photo_5.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360397148_photo_6.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360371898_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360339513_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360155841_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360101048_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360096014_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_360058225_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359733194_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359733194_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359733194_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359723570_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359712215_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359679597_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359667043_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359637726_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359564885_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359523699_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359523699_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359438096_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359438079_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359438079_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359363672_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359363672_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359343346_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359343345_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359343338_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359328746_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359328746_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359328746_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359281905_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359273357_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359273357_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359272617_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359272617_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359250465_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359250465_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359250465_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359250465_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359242211_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359242211_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359229499_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359229499_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359220460_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359220460_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359145834_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359145834_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359111776_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359107720_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359107720_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359082799_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359082799_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359071532_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359071532_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359071532_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359071532_photo_5.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359050500_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359032090_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_359019700_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358830458_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358817933_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358817933_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358817933_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358813142_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358765084_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358759934_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358746279_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358746279_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358746279_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358746279_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358746279_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358746279_photo_5.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358707373_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358707373_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358706115_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358650586_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358650586_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358650586_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358650586_photo_5.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358650586_photo_6.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358634812_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358634812_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358634812_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358517791_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358508027_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358505017_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358492747_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358477351_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358474193_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358472691_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358196466_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358179863_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358171252_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358131270_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358127538_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358125650_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358124339_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358118075_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_358099911_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357975094_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357975094_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357975094_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357975094_photo_5.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357975094_photo_7.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357975094_photo_8.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357934791_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357934791_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357784269_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357783237_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357783237_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357780972_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357780868_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357758101_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357758101_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357758101_photo_3.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357758101_photo_4.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357757013_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357757012_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357700558_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357699289_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357699289_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357678997_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357678997_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357614182_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357517620_photo_0.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357517620_photo_1.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/bushtit/obs_357517620_photo_2.jpg,6,Bushtit,image,
/data/CHIRP/data/inaturalist/california_scrub_jay/obs_368103607_photo_0.jpg,7,California Scrub-Jay,image,
/data/CHIRP/data/inaturalist/california_scrub_jay/obs_368103607_photo_1.jpg,7,California Scrub-Jay,image,
/data/CHIRP/data/inaturalist/california_scrub_jay/obs_368078918_photo_0.jpg,7,California Scrub-Jay,image,
/data/CHIRP/data/inaturalist/california_scrub_jay/obs_368050943_photo_0.jpg,7,California Scrub-Jay,image,
/data/CHIRP/data/inaturalist/california_scrub_jay/obs_368009994_photo_0.jpg,7,California Scrub-Jay,image,
/data/CHIRP/data/inaturalist/california_scrub_jay/obs_367976223_photo_0.jpg,7,California Scrub-Jay,image,
/data/CHIRP/data/inaturalist/california_scrub_jay/obs_367961406_photo_0.jpg,7,California Scrub-Jay,image,
/data/CHIRP/data/inaturalist/california_scrub_jay/obs_367929128_photo_0.jpg,7,California Scrub-Jay,image,
